Date,Month,Plant,Commodity,Required_MT,Target_Buffer_Days
2026-08-18,8,Durgapur Steel Plant,thermal_coal,25458.9,21
2026-08-25,8,Bhilai Steel Plant,coking_coal,38843.7,21
2026-08-25,8,Bhilai Steel Plant,limestone,17092.8,21
2026-08-25,8,Bhilai Steel Plant,thermal_coal,23980.0,21
2026-08-25,8,Bokaro Steel Plant,coking_coal,37946.4,21
2026-08-25,8,Bokaro Steel Plant,limestone,15792.5,21
2026-08-25,8,Bokaro Steel Plant,thermal_coal,25018.0,21
2026-08-25,8,Rourkela Steel Plant,coking_coal,39537.6,21
2026-08-25,8,Rourkela Steel Plant,limestone,18021.6,21
2026-08-25,8,Rourkela Steel Plant,thermal_coal,29190.9,21
2026-08-25,8,Durgapur Steel Plant,coking_coal,37803.0,21
2026-08-25,8,Durgapur Steel Plant,limestone,19371.8,21
2026-08-25,8,Durgapur Steel Plant,thermal_coal,26014.8,21
2026-09-01,9,Bhilai Steel Plant,coking_coal,44011.0,21
2026-09-01,9,Bhilai Steel Plant,limestone,20814.7,21
2026-09-01,9,Bhilai Steel Plant,thermal_coal,27379.1,21
2026-09-01,9,Bokaro Steel Plant,coking_coal,44788.3,21
2026-09-01,9,Bokaro Steel Plant,limestone,19899.6,21
2026-09-01,9,Bokaro Steel Plant,thermal_coal,30286.4,21
2026-09-01,9,Rourkela Steel Plant,coking_coal,44620.5,21
2026-09-01,9,Rourkela Steel Plant,limestone,24019.5,21
2026-09-01,9,Rourkela Steel Plant,thermal_coal,28252.1,21
2026-09-01,9,Durgapur Steel Plant,coking_coal,43144.2,21
2026-09-01,9,Durgapur Steel Plant,limestone,18478.3,21
2026-09-01,9,Durgapur Steel Plant,thermal_coal,28400.1,21
2026-09-08,9,Bhilai Steel Plant,coking_coal,42952.7,21
2026-09-08,9,Bhilai Steel Plant,limestone,21740.2,21
2026-09-08,9,Bhilai Steel Plant,thermal_coal,31956.9,21
2026-09-08,9,Bokaro Steel Plant,coking_coal,43072.7,21
2026-09-08,9,Bokaro Steel Plant,limestone,18101.8,21
2026-09-08,9,Bokaro Steel Plant,thermal_coal,30248.5,21
2026-09-08,9,Rourkela Steel Plant,coking_coal,43106.0,21
2026-09-08,9,Rourkela Steel Plant,limestone,20739.3,21
2026-09-08,9,Rourkela Steel Plant,thermal_coal,29765.3,21
2026-09-08,9,Durgapur Steel Plant,coking_coal,41371.7,21
2026-09-08,9,Durgapur Steel Plant,limestone,22385.5,21
2026-09-08,9,Durgapur Steel Plant,thermal_coal,32632.6,21
